"Time Series Data"
"DBKEY","STATION","TYPE","UNITS","FQ","STAT","STRATA","OPNUM","RCDR","AGENCY","START","END","CNTY","LAT","LONG","SEC","TWP","RNG","ALTERNATE ID"
"IY948","S7_E","EVAP","Inches","BK","INST","0","","APAN","WMD","1989","2020","PAL","262007","803214","22","47","38","EVP99",""
"10-SEP-2013 08:00:00","EVP99","IY948",".31","","QA'ed"
"11-SEP-2013 08:00:00","EVP99","IY948",".22","","QA'ed"
"12-SEP-2013 08:00:00","EVP99","IY948",".12","","QA'ed"
"13-SEP-2013 08:00:00","EVP99","IY948",".09","","QA'ed"
"14-SEP-2013 08:00:00","EVP99","IY948",".18","","QA'ed"
"15-SEP-2013 08:00:00","EVP99","IY948",".23","","QA'ed"
"16-SEP-2013 08:00:00","EVP99","IY948",".08","","QA'ed"
"17-SEP-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"18-SEP-2013 08:00:00","EVP99","IY948",".14","","QA'ed"
"19-SEP-2013 08:00:00","EVP99","IY948",".17","","QA'ed"
"20-SEP-2013 08:00:00","EVP99","IY948",".28","","QA'ed"
"21-SEP-2013 08:00:00","EVP99","IY948",".22","","QA'ed"
"22-SEP-2013 08:00:00","EVP99","IY948",".22","","QA'ed"
"23-SEP-2013 08:00:00","EVP99","IY948",".23","","QA'ed"
"24-SEP-2013 08:00:00","EVP99","IY948",".08","","QA'ed"
"25-SEP-2013 08:00:00","EVP99","IY948",".18","","QA'ed"
"26-SEP-2013 08:00:00","EVP99","IY948",".14","","QA'ed"
"27-SEP-2013 08:00:00","EVP99","IY948",".16","","QA'ed"
"28-SEP-2013 08:00:00","EVP99","IY948",".22","","QA'ed"
