"Station","Date","TRP","TPO4","Month","Day","Time","Year","Hour","Minute","Flowway","Flowpath Region","RANK","TRP Rank","PERCENT_RANK","Scaled_Value","24_hour_mean","TRP Daily Mean","Diff_24_hour_mean","TRP Diff from daily mean","Percent difference from daily mean"
"G381",2012-07-13,1,16,"Jul",13,13.05,2012,13,3,"STA-3/4 Western","Outflow",6,4,0.75,0.888888888888889,15.125,1.125,0.875,-0.125,5.78512396694215
"G381",2012-07-13,1,18,"Jul",13,16.05,2012,16,3,"STA-3/4 Western","Outflow",8,5,1,1,15.125,1.125,2.875,-0.125,19.0082644628099
"G381",2012-07-13,1,15,"Jul",13,19.05,2012,19,3,"STA-3/4 Western","Outflow",5,6,0.625,0.833333333333333,15.125,1.125,-0.125,-0.125,-0.826446280991736
"G381",2012-07-13,1,14,"Jul",13,22.05,2012,22,3,"STA-3/4 Western","Outflow",4,7,0.5,0.777777777777778,15.125,1.125,-1.125,-0.125,-7.43801652892562
"G381",2012-07-14,1,14,"Jul",14,1.05,2012,1,3,"STA-3/4 Western","Outflow",3,1,0.5,0.875,14.5,1,-0.5,0,-3.44827586206897
"G381",2012-07-14,1,13,"Jul",14,4.05,2012,4,3,"STA-3/4 Western","Outflow",1,2,0.25,0.8125,14.5,1,-1.5,0,-10.3448275862069
"G381",2012-07-14,1,15,"Jul",14,7.05,2012,7,3,"STA-3/4 Western","Outflow",5,3,0.75,0.9375,14.5,1,0.5,0,3.44827586206897
"G381",2012-07-14,1,16,"Jul",14,10.05,2012,10,3,"STA-3/4 Western","Outflow",7,4,1,1,14.5,1,1.5,0,10.3448275862069
"G381",2012-07-14,1,16,"Jul",14,13.05,2012,13,3,"STA-3/4 Western","Outflow",8,5,1,1,14.5,1,1.5,0,10.3448275862069
"G381",2012-07-14,1,14,"Jul",14,16.05,2012,16,3,"STA-3/4 Western","Outflow",4,6,0.5,0.875,14.5,1,-0.5,0,-3.44827586206897
"G381",2012-07-14,1,15,"Jul",14,19.05,2012,19,3,"STA-3/4 Western","Outflow",6,7,0.75,0.9375,14.5,1,0.5,0,3.44827586206897
"G381",2012-07-14,1,13,"Jul",14,22.05,2012,22,3,"STA-3/4 Western","Outflow",2,8,0.25,0.8125,14.5,1,-1.5,0,-10.3448275862069
"G381",2012-07-15,2,14,"Jul",15,1.05,2012,1,3,"STA-3/4 Western","Outflow",1,7,0.25,0.823529411764706,15.25,1.25,-1.25,0.75,-8.19672131147541
"G381",2012-07-15,2,14,"Jul",15,4.05,2012,4,3,"STA-3/4 Western","Outflow",2,8,0.25,0.823529411764706,15.25,1.25,-1.25,0.75,-8.19672131147541
"G381",2012-07-15,1,15,"Jul",15,7.05,2012,7,3,"STA-3/4 Western","Outflow",3,1,0.75,0.882352941176471,15.25,1.25,-0.25,-0.25,-1.63934426229508
"G381",2012-07-15,1,15,"Jul",15,10.05,2012,10,3,"STA-3/4 Western","Outflow",4,2,0.75,0.882352941176471,15.25,1.25,-0.25,-0.25,-1.63934426229508
"G381",2012-07-15,1,17,"Jul",15,13.05,2012,13,3,"STA-3/4 Western","Outflow",7,3,1,1,15.25,1.25,1.75,-0.25,11.4754098360656
"G381",2012-07-15,1,17,"Jul",15,16.05,2012,16,3,"STA-3/4 Western","Outflow",8,4,1,1,15.25,1.25,1.75,-0.25,11.4754098360656
"G381",2012-07-15,1,15,"Jul",15,19.05,2012,19,3,"STA-3/4 Western","Outflow",5,5,0.75,0.882352941176471,15.25,1.25,-0.25,-0.25,-1.63934426229508
"G381",2012-07-15,1,15,"Jul",15,22.05,2012,22,3,"STA-3/4 Western","Outflow",6,6,0.75,0.882352941176471,15.25,1.25,-0.25,-0.25,-1.63934426229508
"G381",2012-07-16,1,13,"Jul",16,1.05,2012,1,3,"STA-3/4 Western","Outflow",1,1,0.25,0.619047619047619,15.625,1.375,-2.625,-0.375,-16.8
"G381",2012-07-16,1,15,"Jul",16,4.05,2012,4,3,"STA-3/4 Western","Outflow",3,2,0.75,0.714285714285714,15.625,1.375,-0.625,-0.375,-4
"G381",2012-07-16,4,13,"Jul",16,7.05,2012,7,3,"STA-3/4 Western","Outflow",2,8,0.25,0.619047619047619,15.625,1.375,-2.625,2.625,-16.8
"G381",2012-07-16,1,15,"Jul",16,10.05,2012,10,3,"STA-3/4 Western","Outflow",4,3,0.75,0.714285714285714,15.625,1.375,-0.625,-0.375,-4
"G381",2012-07-16,1,18,"Jul",16,13.05,2012,13,3,"STA-3/4 Western","Outflow",7,4,0.875,0.857142857142857,15.625,1.375,2.375,-0.375,15.2
"G381",2012-07-16,1,15,"Jul",16,16.05,2012,16,3,"STA-3/4 Western","Outflow",5,5,0.75,0.714285714285714,15.625,1.375,-0.625,-0.375,-4
"G381",2012-07-16,1,15,"Jul",16,19.05,2012,19,3,"STA-3/4 Western","Outflow",6,6,0.75,0.714285714285714,15.625,1.375,-0.625,-0.375,-4
"G381",2012-07-16,1,21,"Jul",16,22.05,2012,22,3,"STA-3/4 Western","Outflow",8,7,1,1,15.625,1.375,5.375,-0.375,34.4
"G381",2012-07-17,2,14,"Jul",17,1.05,2012,1,3,"STA-3/4 Western","Outflow",2,4,0.5,0.777777777777778,15.125,1.875,-1.125,0.125,-7.43801652892562
"G381",2012-07-17,2,18,"Jul",17,4.05,2012,4,3,"STA-3/4 Western","Outflow",7,5,1,1,15.125,1.875,2.875,0.125,19.0082644628099
"G381",2012-07-17,2,18,"Jul",17,7.05,2012,7,3,"STA-3/4 Western","Outflow",8,6,1,1,15.125,1.875,2.875,0.125,19.0082644628099
"G381",2012-07-17,3,13,"Jul",17,10.05,2012,10,3,"STA-3/4 Western","Outflow",1,7,0.125,0.722222222222222,15.125,1.875,-2.125,1.125,-14.0495867768595
"G381",2012-07-17,1,15,"Jul",17,13.05,2012,13,3,"STA-3/4 Western","Outflow",5,1,0.75,0.833333333333333,15.125,1.875,-0.125,-0.875,-0.826446280991736
"G381",2012-07-17,3,14,"Jul",17,16.05,2012,16,3,"STA-3/4 Western","Outflow",3,8,0.5,0.777777777777778,15.125,1.875,-1.125,1.125,-7.43801652892562
"G381",2012-07-17,1,15,"Jul",17,19.05,2012,19,3,"STA-3/4 Western","Outflow",6,2,0.75,0.833333333333333,15.125,1.875,-0.125,-0.875,-0.826446280991736
"G381",2012-07-17,1,14,"Jul",17,22.05,2012,22,3,"STA-3/4 Western","Outflow",4,3,0.5,0.777777777777778,15.125,1.875,-1.125,-0.875,-7.43801652892562
"G381",2012-07-18,2,13,"Jul",18,1.05,2012,1,3,"STA-3/4 Western","Outflow",5,8,0.75,0.8125,12.125,1.125,0.875,0.875,7.21649484536082
"G381",2012-07-18,1,7,"Jul",18,4.05,2012,4,3,"STA-3/4 Western","Outflow",1,1,0.125,0.4375,12.125,1.125,-5.125,-0.125,-42.2680412371134
"G381",2012-07-18,1,11,"Jul",18,7.05,2012,7,3,"STA-3/4 Western","Outflow",2,2,0.375,0.6875,12.125,1.125,-1.125,-0.125,-9.27835051546392
"G381",2012-07-18,1,14,"Jul",18,10.05,2012,10,3,"STA-3/4 Western","Outflow",7,3,0.875,0.875,12.125,1.125,1.875,-0.125,15.4639175257732
"G381",2012-07-18,1,16,"Jul",18,13.05,2012,13,3,"STA-3/4 Western","Outflow",8,4,1,1,12.125,1.125,3.875,-0.125,31.9587628865979
"G381",2012-07-18,1,13,"Jul",18,16.05,2012,16,3,"STA-3/4 Western","Outflow",6,5,0.75,0.8125,12.125,1.125,0.875,-0.125,7.21649484536082
"G381",2012-07-18,1,11,"Jul",18,19.05,2012,19,3,"STA-3/4 Western","Outflow",3,6,0.375,0.6875,12.125,1.125,-1.125,-0.125,-9.27835051546392
"G381",2012-07-18,1,12,"Jul",18,22.05,2012,22,3,"STA-3/4 Western","Outflow",4,7,0.5,0.75,12.125,1.125,-0.125,-0.125,-1.03092783505155
"G381",2012-07-19,1,11,"Jul",19,1.05,2012,1,3,"STA-3/4 Western","Outflow",3,1,0.625,0.916666666666667,11.125,1,-0.125,0,-1.12359550561798
"G381",2012-07-19,1,10,"Jul",19,4.05,2012,4,3,"STA-3/4 Western","Outflow",1,2,0.25,0.833333333333333,11.125,1,-1.125,0,-10.1123595505618
"G381",2012-07-19,1,11,"Jul",19,7.05,2012,7,3,"STA-3/4 Western","Outflow",4,3,0.625,0.916666666666667,11.125,1,-0.125,0,-1.12359550561798
"G381",2012-07-19,1,12,"Jul",19,10.05,2012,10,3,"STA-3/4 Western","Outflow",6,4,1,1,11.125,1,0.875,0,7.86516853932584
"G381",2012-07-19,1,12,"Jul",19,13.05,2012,13,3,"STA-3/4 Western","Outflow",7,5,1,1,11.125,1,0.875,0,7.86516853932584
"G381",2012-07-19,1,10,"Jul",19,16.05,2012,16,3,"STA-3/4 Western","Outflow",2,6,0.25,0.833333333333333,11.125,1,-1.125,0,-10.1123595505618
"G381",2012-07-19,1,11,"Jul",19,19.05,2012,19,3,"STA-3/4 Western","Outflow",5,7,0.625,0.916666666666667,11.125,1,-0.125,0,-1.12359550561798
"G381",2012-07-19,1,12,"Jul",19,22.05,2012,22,3,"STA-3/4 Western","Outflow",8,8,1,1,11.125,1,0.875,0,7.86516853932584
"G381",2012-07-20,1,10,"Jul",20,1.05,2012,1,3,"STA-3/4 Western","Outflow",1,1,0.375,0.909090909090909,10.625,1.125,-0.625,-0.125,-5.88235294117647
"G381",2012-07-20,2,11,"Jul",20,4.05,2012,4,3,"STA-3/4 Western","Outflow",4,8,1,1,10.625,1.125,0.375,0.875,3.52941176470588
"G381",2012-07-20,1,10,"Jul",20,7.05,2012,7,3,"STA-3/4 Western","Outflow",2,2,0.375,0.909090909090909,10.625,1.125,-0.625,-0.125,-5.88235294117647
"G381",2012-07-20,1,11,"Jul",20,10.05,2012,10,3,"STA-3/4 Western","Outflow",5,3,1,1,10.625,1.125,0.375,-0.125,3.52941176470588
"G381",2012-07-20,1,11,"Jul",20,13.05,2012,13,3,"STA-3/4 Western","Outflow",6,4,1,1,10.625,1.125,0.375,-0.125,3.52941176470588
"G381",2012-07-20,1,11,"Jul",20,16.05,2012,16,3,"STA-3/4 Western","Outflow",7,5,1,1,10.625,1.125,0.375,-0.125,3.52941176470588
"G381",2012-07-20,1,10,"Jul",20,19.05,2012,19,3,"STA-3/4 Western","Outflow",3,6,0.375,0.909090909090909,10.625,1.125,-0.625,-0.125,-5.88235294117647
"G381",2012-07-20,1,11,"Jul",20,22.05,2012,22,3,"STA-3/4 Western","Outflow",8,7,1,1,10.625,1.125,0.375,-0.125,3.52941176470588
"G381",2012-07-21,1,10,"Jul",21,1.05,2012,1,3,"STA-3/4 Western","Outflow",1,1,0.875,0.909090909090909,10.125,1.5,-0.125,-0.5,-1.23456790123457
"G381",2012-07-21,1,10,"Jul",21,4.05,2012,4,3,"STA-3/4 Western","Outflow",2,2,0.875,0.909090909090909,10.125,1.5,-0.125,-0.5,-1.23456790123457
"G381",2012-07-21,2,10,"Jul",21,7.05,2012,7,3,"STA-3/4 Western","Outflow",3,6,0.875,0.909090909090909,10.125,1.5,-0.125,0.5,-1.23456790123457
"G381",2012-07-21,1,11,"Jul",21,10.05,2012,10,3,"STA-3/4 Western","Outflow",8,3,1,1,10.125,1.5,0.875,-0.5,8.64197530864197
"G381",2012-07-21,1,10,"Jul",21,13.05,2012,13,3,"STA-3/4 Western","Outflow",4,4,0.875,0.909090909090909,10.125,1.5,-0.125,-0.5,-1.23456790123457
"G381",2012-07-21,3,10,"Jul",21,16.05,2012,16,3,"STA-3/4 Western","Outflow",5,8,0.875,0.909090909090909,10.125,1.5,-0.125,1.5,-1.23456790123457
"G381",2012-07-21,1,10,"Jul",21,19.05,2012,19,3,"STA-3/4 Western","Outflow",6,5,0.875,0.909090909090909,10.125,1.5,-0.125,-0.5,-1.23456790123457
"G381",2012-07-21,2,10,"Jul",21,22.05,2012,22,3,"STA-3/4 Western","Outflow",7,7,0.875,0.909090909090909,10.125,1.5,-0.125,0.5,-1.23456790123457
"G381",2012-07-22,1,9,"Jul",22,1.05,2012,1,3,"STA-3/4 Western","Outflow",1,1,0.25,0.692307692307692,10.75,1.375,-1.75,-0.375,-16.2790697674419
"G381",2012-07-22,1,9,"Jul",22,4.05,2012,4,3,"STA-3/4 Western","Outflow",2,2,0.25,0.692307692307692,10.75,1.375,-1.75,-0.375,-16.2790697674419
"G381",2012-07-22,1,13,"Jul",22,7.05,2012,7,3,"STA-3/4 Western","Outflow",7,3,1,1,10.75,1.375,2.25,-0.375,20.9302325581395
"G381",2012-07-22,1,12,"Jul",22,10.05,2012,10,3,"STA-3/4 Western","Outflow",6,4,0.75,0.923076923076923,10.75,1.375,1.25,-0.375,11.6279069767442
"G381",2012-07-22,2,10,"Jul",22,13.05,2012,13,3,"STA-3/4 Western","Outflow",3,6,0.625,0.769230769230769,10.75,1.375,-0.75,0.625,-6.97674418604651
"G381",2012-07-22,2,13,"Jul",22,16.05,2012,16,3,"STA-3/4 Western","Outflow",8,7,1,1,10.75,1.375,2.25,0.625,20.9302325581395
"G381",2012-07-22,1,10,"Jul",22,19.05,2012,19,3,"STA-3/4 Western","Outflow",4,5,0.625,0.769230769230769,10.75,1.375,-0.75,-0.375,-6.97674418604651
"G381",2012-07-22,2,10,"Jul",22,22.05,2012,22,3,"STA-3/4 Western","Outflow",5,8,0.625,0.769230769230769,10.75,1.375,-0.75,0.625,-6.97674418604651
"G381",2012-07-23,1,11,"Jul",23,1.05,2012,1,3,"STA-3/4 Western","Outflow",4,1,0.75,0.916666666666667,10.625,1.75,0.375,-0.75,3.52941176470588
"G381",2012-07-23,2,9,"Jul",23,4.05,2012,4,3,"STA-3/4 Western","Outflow",1,6,0.25,0.75,10.625,1.75,-1.625,0.25,-15.2941176470588
"G381",2012-07-23,5,11,"Jul",23,7.05,2012,7,3,"STA-3/4 Western","Outflow",5,8,0.75,0.916666666666667,10.625,1.75,0.375,3.25,3.52941176470588
"G381",2012-07-23,1,12,"Jul",23,10.05,2012,10,3,"STA-3/4 Western","Outflow",7,2,1,1,10.625,1.75,1.375,-0.75,12.9411764705882
"G381",2012-07-23,1,10,"Jul",23,13.05,2012,13,3,"STA-3/4 Western","Outflow",3,3,0.375,0.833333333333333,10.625,1.75,-0.625,-0.75,-5.88235294117647
"G381",2012-07-23,1,9,"Jul",23,16.05,2012,16,3,"STA-3/4 Western","Outflow",2,4,0.25,0.75,10.625,1.75,-1.625,-0.75,-15.2941176470588
"G381",2012-07-23,2,12,"Jul",23,19.05,2012,19,3,"STA-3/4 Western","Outflow",8,7,1,1,10.625,1.75,1.375,0.25,12.9411764705882
"G381",2012-07-23,1,11,"Jul",23,22.05,2012,22,3,"STA-3/4 Western","Outflow",6,5,0.75,0.916666666666667,10.625,1.75,0.375,-0.75,3.52941176470588
"G381",2012-07-24,1,7,"Jul",24,1.05,2012,1,3,"STA-3/4 Western","Outflow",1,1,0.375,0.636363636363636,9,1.375,-2,-0.375,-22.2222222222222
"G381",2012-07-24,1,7,"Jul",24,4.05,2012,4,3,"STA-3/4 Western","Outflow",2,2,0.375,0.636363636363636,9,1.375,-2,-0.375,-22.2222222222222
"G381",2012-07-24,1,10,"Jul",24,7.05,2012,7,3,"STA-3/4 Western","Outflow",5,3,0.75,0.909090909090909,9,1.375,1,-0.375,11.1111111111111
"G381",2012-07-24,1,7,"Jul",24,10.05,2012,10,3,"STA-3/4 Western","Outflow",3,4,0.375,0.636363636363636,9,1.375,-2,-0.375,-22.2222222222222
"G381",2012-07-24,1,9,"Jul",24,13.05,2012,13,3,"STA-3/4 Western","Outflow",4,5,0.5,0.818181818181818,9,1.375,0,-0.375,0
"G381",2012-07-24,4,10,"Jul",24,16.05,2012,16,3,"STA-3/4 Western","Outflow",6,8,0.75,0.909090909090909,9,1.375,1,2.625,11.1111111111111
"G381",2012-07-24,1,11,"Jul",24,19.05,2012,19,3,"STA-3/4 Western","Outflow",7,6,1,1,9,1.375,2,-0.375,22.2222222222222
"G381",2012-07-24,1,11,"Jul",24,22.05,2012,22,3,"STA-3/4 Western","Outflow",8,7,1,1,9,1.375,2,-0.375,22.2222222222222
"G381",2012-07-25,1,11,"Jul",25,1.05,2012,1,3,"STA-3/4 Western","Outflow",8,1,1,1,9.25,1.375,1.75,-0.375,18.9189189189189
"G381",2012-07-25,1,8,"Jul",25,4.05,2012,4,3,"STA-3/4 Western","Outflow",1,2,0.125,0.727272727272727,9.25,1.375,-1.25,-0.375,-13.5135135135135
"G381",2012-07-25,3,9,"Jul",25,7.05,2012,7,3,"STA-3/4 Western","Outflow",2,8,0.75,0.818181818181818,9.25,1.375,-0.25,1.625,-2.7027027027027
"G381",2012-07-25,2,9,"Jul",25,10.05,2012,10,3,"STA-3/4 Western","Outflow",3,7,0.75,0.818181818181818,9.25,1.375,-0.25,0.625,-2.7027027027027
"G381",2012-07-25,1,9,"Jul",25,13.05,2012,13,3,"STA-3/4 Western","Outflow",4,3,0.75,0.818181818181818,9.25,1.375,-0.25,-0.375,-2.7027027027027
"G381",2012-07-25,1,9,"Jul",25,16.05,2012,16,3,"STA-3/4 Western","Outflow",5,4,0.75,0.818181818181818,9.25,1.375,-0.25,-0.375,-2.7027027027027
"G381",2012-07-25,1,9,"Jul",25,19.05,2012,19,3,"STA-3/4 Western","Outflow",6,5,0.75,0.818181818181818,9.25,1.375,-0.25,-0.375,-2.7027027027027
"G381",2012-07-25,1,10,"Jul",25,22.05,2012,22,3,"STA-3/4 Western","Outflow",7,6,0.875,0.909090909090909,9.25,1.375,0.75,-0.375,8.10810810810811
"G381",2012-07-26,2,9,"Jul",26,1.05,2012,1,3,"STA-3/4 Western","Outflow",2,6,0.75,0.75,9.375,1.375,-0.375,0.625,-4
"G381",2012-07-26,1,9,"Jul",26,4.05,2012,4,3,"STA-3/4 Western","Outflow",3,1,0.75,0.75,9.375,1.375,-0.375,-0.375,-4
"G381",2012-07-26,1,9,"Jul",26,7.05,2012,7,3,"STA-3/4 Western","Outflow",4,2,0.75,0.75,9.375,1.375,-0.375,-0.375,-4
"G381",2012-07-26,1,9,"Jul",26,10.05,2012,10,3,"STA-3/4 Western","Outflow",5,3,0.75,0.75,9.375,1.375,-0.375,-0.375,-4
"G381",2012-07-26,1,10,"Jul",26,13.05,2012,13,3,"STA-3/4 Western","Outflow",7,4,0.875,0.833333333333333,9.375,1.375,0.625,-0.375,6.66666666666667
"G381",2012-07-26,2,12,"Jul",26,16.05,2012,16,3,"STA-3/4 Western","Outflow",8,7,1,1,9.375,1.375,2.625,0.625,28
"G381",2012-07-26,1,9,"Jul",26,19.05,2012,19,3,"STA-3/4 Western","Outflow",6,5,0.75,0.75,9.375,1.375,-0.375,-0.375,-4
"G381",2012-07-26,2,8,"Jul",26,22.05,2012,22,3,"STA-3/4 Western","Outflow",1,8,0.125,0.666666666666667,9.375,1.375,-1.375,0.625,-14.6666666666667
"G381",2012-07-27,1,9,"Jul",27,1.05,2012,1,3,"STA-3/4 Western","Outflow",2,1,0.75,0.9,9.125,1.5,-0.125,-0.5,-1.36986301369863
"G381",2012-07-27,2,10,"Jul",27,4.05,2012,4,3,"STA-3/4 Western","Outflow",7,7,1,1,9.125,1.5,0.875,0.5,9.58904109589041
"G381",2012-07-27,1,8,"Jul",27,7.05,2012,7,3,"STA-3/4 Western","Outflow",1,2,0.125,0.8,9.125,1.5,-1.125,-0.5,-12.3287671232877
"G381",2012-07-27,1,9,"Jul",27,10.05,2012,10,3,"STA-3/4 Western","Outflow",3,3,0.75,0.9,9.125,1.5,-0.125,-0.5,-1.36986301369863
"G381",2012-07-27,1,10,"Jul",27,13.05,2012,13,3,"STA-3/4 Western","Outflow",8,4,1,1,9.125,1.5,0.875,-0.5,9.58904109589041
"G381",2012-07-27,1,9,"Jul",27,16.05,2012,16,3,"STA-3/4 Western","Outflow",4,5,0.75,0.9,9.125,1.5,-0.125,-0.5,-1.36986301369863
"G381",2012-07-27,1,9,"Jul",27,19.05,2012,19,3,"STA-3/4 Western","Outflow",5,6,0.75,0.9,9.125,1.5,-0.125,-0.5,-1.36986301369863
"G381",2012-07-27,4,9,"Jul",27,22.05,2012,22,3,"STA-3/4 Western","Outflow",6,8,0.75,0.9,9.125,1.5,-0.125,2.5,-1.36986301369863
"G381",2012-07-28,1,8,"Jul",28,1.05,2012,1,3,"STA-3/4 Western","Outflow",1,1,0.142857142857143,NA,NA,1.375,NA,-0.375,NA
"G381",2012-07-28,3,NA,"Jul",28,4.05,2012,4,3,"STA-3/4 Western","Outflow",NA,8,NA,NA,NA,1.375,NA,1.625,NA
"G381",2012-07-28,1,13,"Jul",28,7.05,2012,7,3,"STA-3/4 Western","Outflow",7,2,1,NA,NA,1.375,NA,-0.375,NA
"G381",2012-07-28,1,10,"Jul",28,10.05,2012,10,3,"STA-3/4 Western","Outflow",5,3,0.714285714285714,NA,NA,1.375,NA,-0.375,NA
"G381",2012-07-28,1,11,"Jul",28,13.05,2012,13,3,"STA-3/4 Western","Outflow",6,4,0.857142857142857,NA,NA,1.375,NA,-0.375,NA
"G381",2012-07-28,2,9,"Jul",28,16.05,2012,16,3,"STA-3/4 Western","Outflow",2,7,0.571428571428571,NA,NA,1.375,NA,0.625,NA
"G381",2012-07-28,1,9,"Jul",28,19.05,2012,19,3,"STA-3/4 Western","Outflow",3,5,0.571428571428571,NA,NA,1.375,NA,-0.375,NA
"G381",2012-07-28,1,9,"Jul",28,22.05,2012,22,3,"STA-3/4 Western","Outflow",4,6,0.571428571428571,NA,NA,1.375,NA,-0.375,NA
"G381",2012-07-29,2,10,"Jul",29,1.05,2012,1,3,"STA-3/4 Western","Outflow",4,6,0.75,0.909090909090909,9.875,1.5,0.125,0.5,1.26582278481013
"G381",2012-07-29,1,9,"Jul",29,4.05,2012,4,3,"STA-3/4 Western","Outflow",1,1,0.375,0.818181818181818,9.875,1.5,-0.875,-0.5,-8.86075949367089
"G381",2012-07-29,3,9,"Jul",29,7.05,2012,7,3,"STA-3/4 Western","Outflow",2,8,0.375,0.818181818181818,9.875,1.5,-0.875,1.5,-8.86075949367089
"G381",2012-07-29,1,10,"Jul",29,10.05,2012,10,3,"STA-3/4 Western","Outflow",5,2,0.75,0.909090909090909,9.875,1.5,0.125,-0.5,1.26582278481013
"G381",2012-07-29,1,11,"Jul",29,13.05,2012,13,3,"STA-3/4 Western","Outflow",7,3,1,1,9.875,1.5,1.125,-0.5,11.3924050632911
"G381",2012-07-29,1,9,"Jul",29,16.05,2012,16,3,"STA-3/4 Western","Outflow",3,4,0.375,0.818181818181818,9.875,1.5,-0.875,-0.5,-8.86075949367089
"G381",2012-07-29,2,10,"Jul",29,19.05,2012,19,3,"STA-3/4 Western","Outflow",6,7,0.75,0.909090909090909,9.875,1.5,0.125,0.5,1.26582278481013
"G381",2012-07-29,1,11,"Jul",29,22.05,2012,22,3,"STA-3/4 Western","Outflow",8,5,1,1,9.875,1.5,1.125,-0.5,11.3924050632911
"G381",2012-07-30,1,10,"Jul",30,1.05,2012,1,3,"STA-3/4 Western","Outflow",3,1,0.75,0.909090909090909,10,1.125,0,-0.125,0
"G381",2012-07-30,1,9,"Jul",30,4.05,2012,4,3,"STA-3/4 Western","Outflow",1,2,0.25,0.818181818181818,10,1.125,-1,-0.125,-10
"G381",2012-07-30,1,10,"Jul",30,7.05,2012,7,3,"STA-3/4 Western","Outflow",4,3,0.75,0.909090909090909,10,1.125,0,-0.125,0
"G381",2012-07-30,1,10,"Jul",30,10.05,2012,10,3,"STA-3/4 Western","Outflow",5,4,0.75,0.909090909090909,10,1.125,0,-0.125,0
"G381",2012-07-30,1,11,"Jul",30,13.05,2012,13,3,"STA-3/4 Western","Outflow",7,5,1,1,10,1.125,1,-0.125,10
"G381",2012-07-30,1,11,"Jul",30,16.05,2012,16,3,"STA-3/4 Western","Outflow",8,6,1,1,10,1.125,1,-0.125,10
"G381",2012-07-30,2,10,"Jul",30,19.05,2012,19,3,"STA-3/4 Western","Outflow",6,8,0.75,0.909090909090909,10,1.125,0,0.875,0
"G381",2012-07-30,1,9,"Jul",30,22.05,2012,22,3,"STA-3/4 Western","Outflow",2,7,0.25,0.818181818181818,10,1.125,-1,-0.125,-10
"G381",2012-07-31,2,10,"Jul",31,1.05,2012,1,3,"STA-3/4 Western","Outflow",1,6,0.375,0.833333333333333,10.75,1.375,-0.75,0.625,-6.97674418604651
"G381",2012-07-31,2,12,"Jul",31,4.05,2012,4,3,"STA-3/4 Western","Outflow",8,7,1,1,10.75,1.375,1.25,0.625,11.6279069767442
"G381",2012-07-31,1,11,"Jul",31,7.05,2012,7,3,"STA-3/4 Western","Outflow",4,1,0.875,0.916666666666667,10.75,1.375,0.25,-0.375,2.32558139534884
"G381",2012-07-31,1,11,"Jul",31,10.05,2012,10,3,"STA-3/4 Western","Outflow",5,2,0.875,0.916666666666667,10.75,1.375,0.25,-0.375,2.32558139534884
"G381",2012-07-31,2,10,"Jul",31,13.05,2012,13,3,"STA-3/4 Western","Outflow",2,8,0.375,0.833333333333333,10.75,1.375,-0.75,0.625,-6.97674418604651
"G381",2012-07-31,1,11,"Jul",31,16.05,2012,16,3,"STA-3/4 Western","Outflow",6,3,0.875,0.916666666666667,10.75,1.375,0.25,-0.375,2.32558139534884
"G381",2012-07-31,1,10,"Jul",31,19.05,2012,19,3,"STA-3/4 Western","Outflow",3,4,0.375,0.833333333333333,10.75,1.375,-0.75,-0.375,-6.97674418604651
"G381",2012-07-31,1,11,"Jul",31,22.05,2012,22,3,"STA-3/4 Western","Outflow",7,5,0.875,0.916666666666667,10.75,1.375,0.25,-0.375,2.32558139534884
"G381",2012-08-01,2,11,"Aug",1,1.05,2012,1,3,"STA-3/4 Western","Outflow",1,7,0.375,0.846153846153846,11.875,1.375,-0.875,0.625,-7.36842105263158
"G381",2012-08-01,3,11,"Aug",1,4.05,2012,4,3,"STA-3/4 Western","Outflow",2,8,0.375,0.846153846153846,11.875,1.375,-0.875,1.625,-7.36842105263158
"G381",2012-08-01,1,12,"Aug",1,7.05,2012,7,3,"STA-3/4 Western","Outflow",4,1,0.75,0.923076923076923,11.875,1.375,0.125,-0.375,1.05263157894737
"G381",2012-08-01,1,12,"Aug",1,10.05,2012,10,3,"STA-3/4 Western","Outflow",5,2,0.75,0.923076923076923,11.875,1.375,0.125,-0.375,1.05263157894737
"G381",2012-08-01,1,13,"Aug",1,13.05,2012,13,3,"STA-3/4 Western","Outflow",7,3,1,1,11.875,1.375,1.125,-0.375,9.47368421052632
"G381",2012-08-01,1,12,"Aug",1,16.05,2012,16,3,"STA-3/4 Western","Outflow",6,4,0.75,0.923076923076923,11.875,1.375,0.125,-0.375,1.05263157894737
"G381",2012-08-01,1,13,"Aug",1,19.05,2012,19,3,"STA-3/4 Western","Outflow",8,5,1,1,11.875,1.375,1.125,-0.375,9.47368421052632
"G381",2012-08-01,1,11,"Aug",1,22.05,2012,22,3,"STA-3/4 Western","Outflow",3,6,0.375,0.846153846153846,11.875,1.375,-0.875,-0.375,-7.36842105263158
"G381",2012-08-02,1,13,"Aug",2,1.05,2012,1,3,"STA-3/4 Western","Outflow",4,1,0.875,0.928571428571429,12.5,1.5,0.5,-0.5,4
"G381",2012-08-02,1,14,"Aug",2,4.05,2012,4,3,"STA-3/4 Western","Outflow",8,2,1,1,12.5,1.5,1.5,-0.5,12
"G381",2012-08-02,1,11,"Aug",2,7.05,2012,7,3,"STA-3/4 Western","Outflow",1,3,0.25,0.785714285714286,12.5,1.5,-1.5,-0.5,-12
"G381",2012-08-02,1,12,"Aug",2,10.05,2012,10,3,"STA-3/4 Western","Outflow",3,4,0.375,0.857142857142857,12.5,1.5,-0.5,-0.5,-4
"G381",2012-08-02,3,13,"Aug",2,13.05,2012,13,3,"STA-3/4 Western","Outflow",5,7,0.875,0.928571428571429,12.5,1.5,0.5,1.5,4
